time/steps_per_sec,time/update_time,step
4.495165421672543,0.0,975
0.6150163677220456,0.0,976
4.442953915903542,0.0,977
3.8413950378708086,0.0,978
3.4107353122946713,0.0,979
3.6946570533854226,0.0,980
0.6062157032018848,0.0,981
3.3090111554664943,0.0,982
3.2750754680738425,0.0,983
3.78550025631954,0.0,984
4.451512385642419,0.0,985
0.6295514403360126,0.0,986
4.3623141678609985,0.0,987
4.4810557174725005,0.0,988
4.492002480382381,0.0,989
4.482985875449575,0.0,990
0.6151760289408049,0.0,991
4.392612902077176,0.0,992
4.437674970745632,0.0,993
4.451753347860097,0.0,994
4.480342506652196,0.0,995
0.6157284461485116,0.0,996
4.438764517009798,0.0,997
4.441076877791354,0.0,998
4.4431562979347285,0.0,999
4.453563760769431,0.0,1000
0.6078568425531558,0.0,1001
3.864464247543654,0.0,1002
4.440724228143935,0.0,1003
4.449071161946545,0.0,1004
4.46324580230978,0.0,1005
0.5623763438265099,0.0,1006
4.415042899864527,0.0,1007
4.429160220702764,0.0,1008
3.4227676709811305,0.0,1009
3.60540134904787,0.0,1010
0.601741365515316,0.0,1011
3.9812739912748647,0.0,1012
4.454027236197127,0.0,1013
4.4723499994668545,0.0,1014
3.3799873158930893,0.0,1015
0.5938233819202522,0.0,1016
3.775896868051242,0.0,1017
4.442210437908352,0.0,1018
4.44784447882655,0.0,1019
4.473218094636794,0.0,1020
0.5921649854814324,0.0,1021
4.307191173465354,0.0,1022
4.452845091715166,0.0,1023
4.40450457640432,0.0,1024
4.406911015008048,0.0,1025
0.6064748133822546,0.0,1026
4.402613665587261,0.0,1027
4.1590271318675,0.0,1028
3.4924826304465126,0.0,1029
3.7028505645246015,0.0,1030
0.6249138086704454,0.0,1031
3.399903052233446,0.0,1032
4.160945698336437,0.0,1033
3.9082804067149715,0.0,1034
4.391504510022563,0.0,1035
0.6284733220873632,0.0,1036
4.442826848236662,0.0,1037
4.432015131582423,0.0,1038
